,CustomerID,Gender,SeniorCitizen,Partner,Dependents,State,Latitude,Longitude,ZipCode,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,LTV_Segment
6140,0374-IOEGQ,Female,No,No,No,California,36.52588,-121.39671899999999,93926,Yes,No,DSL,No,No,No,No,No,No,3,Month-to-month,Electronic check,No,44.6,122.7,No,Low
6141,3197-NNYNB,Male,No,No,No,California,35.930782,-121.189757,93928,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,65,Two year,Credit card (automatic),No,105.1,6631.85,No,High
6142,3396-DKDEL,Female,No,Yes,Yes,California,36.220760999999996,-120.980777,93930,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,70,Two year,Credit card (automatic),Yes,115.15,8250.0,No,High
6143,1752-OZXFY,Male,No,Yes,No,California,35.989792,-121.05593300000001,93932,Yes,No,DSL,Yes,No,No,No,Yes,No,60,One year,Mailed check,Yes,59.8,3561.15,No,Low
6144,9066-QRSDU,Female,No,Yes,No,California,36.689582,-121.758398,93933,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,69,One year,Electronic check,Yes,26.3,1763.55,No,Low
6145,9112-WSNPU,Female,Yes,No,No,California,36.362741,-121.869685,93940,Yes,No,Fiber optic,No,No,No,No,No,No,35,Month-to-month,Electronic check,No,70.55,2419.0,No,Low
6146,9867-NNXLC,Female,No,No,No,California,36.618337,-121.92641699999999,93950,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22,Month-to-month,Mailed check,Yes,20.05,470.2,No,Low
6147,5321-NTRKC,Male,No,Yes,Yes,California,36.587497,-121.94481499999999,93953,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,66,Two year,Bank transfer (automatic),No,79.85,5234.95,No,High
6148,3161-GETRM,Male,No,Yes,Yes,California,36.414215999999996,-121.360597,93960,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,34,Month-to-month,Credit card (automatic),Yes,90.05,3097.0,No,Low
6149,0402-OAMEN,Female,No,Yes,Yes,California,36.624641,-121.647195,93962,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,72,Two year,Bank transfer (automatic),No,24.45,1709.1,No,Low
6150,6933-VLYFX,Male,No,Yes,Yes,California,37.509366,-122.306132,94002,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,31,One year,Electronic check,No,59.95,1848.8,No,Low
6151,6754-WKSHP,Male,No,No,Yes,California,37.684694,-122.40711999999999,94005,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,30,One year,Bank transfer (automatic),No,25.35,723.3,No,Low
6152,4976-LNFVV,Male,Yes,Yes,No,California,37.680844,-122.48131000000001,94015,No,No phone service,DSL,No,Yes,Yes,No,No,No,19,Month-to-month,Credit card (automatic),Yes,34.3,577.15,No,Low
6153,5055-MGMGF,Female,No,Yes,No,California,37.45567,-122.407992,94019,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,65,Month-to-month,Electronic check,Yes,105.05,6914.95,No,High
6154,4641-FROLU,Female,No,Yes,Yes,California,37.285677,-122.22416499999999,94020,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,30,Two year,Mailed check,No,19.3,602.9,No,Low
6155,2862-JVEOY,Male,No,No,No,California,37.266388,-122.26308,94021,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,6,One year,Mailed check,No,19.15,124.4,No,Low
6156,2969-QWUBZ,Female,No,No,No,California,37.349546000000004,-122.13435600000001,94022,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,2,Month-to-month,Electronic check,No,51.4,96.8,No,Low
6157,9822-BIIGN,Male,No,Yes,Yes,California,37.352911,-122.093002,94024,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,53,Month-to-month,Electronic check,No,71.85,3827.9,No,Low
6158,2077-MPJQO,Male,Yes,Yes,No,California,37.449551,-122.18376200000002,94025,Yes,Yes,Fiber optic,No,No,No,No,No,No,7,Month-to-month,Electronic check,Yes,75.4,533.05,No,Low
6159,1534-OULXE,Female,No,Yes,Yes,California,37.454924,-122.20316799999999,94027,Yes,No,DSL,Yes,No,No,No,No,No,61,One year,Bank transfer (automatic),Yes,49.7,2961.4,No,Low
6160,2971-SGAFL,Female,No,No,No,California,37.601248,-122.403099,94030,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,13,Month-to-month,Electronic check,Yes,78.75,995.35,No,Low
6161,1480-IVEVR,Male,Yes,Yes,No,California,37.540582,-122.50959399999999,94037,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,35,One year,Bank transfer (automatic),Yes,81.6,2815.25,No,Low
6162,2905-KFQUV,Female,No,Yes,No,California,37.515556,-122.502311,94038,Yes,No,Fiber optic,No,No,No,No,No,No,2,Month-to-month,Credit card (automatic),Yes,70.4,154.8,No,Low
6163,3370-HXOPH,Female,No,No,No,California,37.388349,-122.075299,94041,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Month-to-month,Electronic check,No,76.1,257.6,No,Low
6164,9391-YZEJW,Female,No,No,No,California,37.419725,-122.062947,94043,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,62,One year,Bank transfer (automatic),Yes,94.0,5757.2,No,High
6165,9958-MEKUC,Male,No,Yes,Yes,California,37.573633,-122.45516699999999,94044,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,72,Two year,Credit card (automatic),No,103.95,7517.7,No,High
6166,0281-CNTZX,Male,No,Yes,No,California,37.22565,-122.297533,94060,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,63,Two year,Bank transfer (automatic),Yes,19.95,1234.8,No,Low
6167,4118-CEVPF,Female,Yes,No,No,California,37.410567,-122.297152,94062,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,35,One year,Bank transfer (automatic),Yes,110.8,3836.3,No,Low
6168,9114-VEPUF,Male,No,Yes,No,California,37.527497,-122.23094099999999,94065,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,62,One year,Electronic check,No,96.1,6001.45,No,High
6169,7876-BEUTG,Female,No,No,No,California,37.624435999999996,-122.43066100000001,94066,Yes,Yes,DSL,No,No,No,No,No,No,15,Month-to-month,Mailed check,Yes,48.8,720.1,No,Low
6170,2338-BQEZT,Female,No,No,No,California,37.497915,-122.26736100000001,94070,Yes,No,DSL,Yes,No,No,No,No,No,55,Month-to-month,Credit card (automatic),Yes,50.55,2832.75,No,Low
6171,9873-MNDKV,Female,No,No,No,California,37.331762,-122.341444,94074,Yes,No,DSL,No,No,No,No,No,No,11,Month-to-month,Mailed check,Yes,44.65,472.25,No,Low
6172,8241-JUIQO,Female,No,No,No,California,37.378541,-122.02045600000001,94086,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,61,One year,Bank transfer (automatic),No,19.45,1336.35,No,Low
6173,2194-IIQOF,Female,No,Yes,No,California,37.3511,-122.03731100000002,94087,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,71,Two year,Credit card (automatic),No,89.3,6388.65,No,High
6174,9631-RXVJM,Male,No,No,No,California,37.7795,-122.419233,94102,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,35,Two year,Mailed check,No,19.25,677.9,No,Low
6175,9584-EXCDZ,Female,No,No,No,California,37.773146999999994,-122.41128700000002,94103,Yes,No,Fiber optic,No,No,No,No,No,No,17,Month-to-month,Bank transfer (automatic),No,70.5,1165.6,No,Low
6176,5093-FEGLU,Female,No,Yes,No,California,37.789168,-122.395009,94105,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,47,Two year,Bank transfer (automatic),No,19.65,921.55,No,Low
6177,2621-UDNLU,Female,No,Yes,No,California,37.768881,-122.395521,94107,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Month-to-month,Mailed check,No,20.85,72.0,No,Low
6178,7526-IVLYU,Male,No,No,No,California,37.791998,-122.408653,94108,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Month-to-month,Mailed check,Yes,19.65,68.35,No,Low
6179,2428-HYUNX,Male,Yes,Yes,No,California,37.794487,-122.42227,94109,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,44,Two year,Credit card (automatic),Yes,19.35,847.25,No,Low
6180,9214-EKVXR,Female,No,No,No,California,37.750021000000004,-122.415201,94110,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,44.0,44.0,No,Low
6181,3410-MHHUM,Female,No,Yes,Yes,California,37.801776000000004,-122.402293,94111,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,44,One year,Electronic check,No,94.4,4295.35,No,Low
6182,2122-YWVYA,Female,No,No,No,California,37.744409999999995,-122.486764,94116,Yes,No,Fiber optic,Yes,No,No,No,No,No,18,Month-to-month,Electronic check,Yes,75.4,1380.4,No,Low
6183,2296-DKZFP,Female,No,Yes,No,California,37.781304,-122.461522,94118,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,65,Two year,Bank transfer (automatic),No,71.0,4386.2,No,Low
6184,8909-BOLNL,Male,No,No,No,California,37.800253999999995,-122.436975,94123,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,One year,Mailed check,No,21.2,52.05,No,Low
6185,6603-YRDCJ,Male,No,Yes,No,California,37.731505,-122.38453200000001,94124,Yes,No,DSL,Yes,Yes,No,Yes,No,No,33,Two year,Mailed check,Yes,61.05,2018.4,No,Low
6186,3229-USWAR,Female,No,No,No,California,37.797526,-122.46453100000001,94129,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,34,One year,Bank transfer (automatic),Yes,79.95,2727.3,No,Low
6187,2138-VFAPZ,Female,No,Yes,Yes,California,37.820894,-122.369725,94130,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,14,Two year,Mailed check,Yes,19.7,263.65,No,Low
6188,6131-JLWZM,Female,No,No,No,California,37.746699,-122.44283300000001,94131,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,13,Month-to-month,Mailed check,Yes,20.3,275.4,No,Low
6189,0269-XFESX,Male,No,Yes,Yes,California,37.802071000000005,-122.411004,94133,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23,One year,Mailed check,No,24.35,538.5,No,Low
6190,1709-EJDOX,Female,No,Yes,Yes,California,37.721052,-122.413573,94134,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,47,Two year,Mailed check,No,19.75,948.9,No,Low
6191,4316-XCSLJ,Male,No,No,Yes,California,37.444314,-122.149996,94301,Yes,No,DSL,Yes,No,No,No,No,No,17,Month-to-month,Mailed check,Yes,50.3,846.8,No,Low
6192,9693-XMUOB,Male,Yes,Yes,No,California,37.386978000000006,-122.177746,94304,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,59,Month-to-month,Electronic check,Yes,50.25,2997.45,No,Low
6193,0383-CLDDA,Female,No,No,No,California,37.424341999999996,-122.165641,94305,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,69,Two year,Credit card (automatic),Yes,85.35,5897.4,No,High
6194,2709-UQGNP,Male,No,No,No,California,37.590421,-122.306467,94401,Yes,No,DSL,Yes,No,No,No,No,No,10,Month-to-month,Mailed check,Yes,51.65,524.5,No,Low
6195,3549-ZTMNH,Male,No,Yes,Yes,California,37.556634,-122.317723,94402,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Two year,Bank transfer (automatic),Yes,24.0,269.65,No,Low
6196,8033-ATFAS,Female,No,Yes,Yes,California,37.556094,-122.27243700000001,94404,Yes,No,DSL,No,No,Yes,No,Yes,No,39,Month-to-month,Mailed check,Yes,59.85,2341.5,No,Low
6197,1635-NZATJ,Male,Yes,Yes,No,California,37.774633,-122.27443400000001,94501,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,71,Two year,Credit card (automatic),No,25.45,1789.65,No,Low
6198,0562-HKHML,Male,No,Yes,Yes,California,37.724817,-122.22436299999998,94502,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,71,Two year,Credit card (automatic),No,23.9,1626.4,No,Low
6199,8277-RVRSV,Female,No,Yes,Yes,California,37.791481,-121.903253,94506,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,33,One year,Credit card (automatic),No,24.15,800.3,No,Low
6200,9943-VSZUV,Male,Yes,No,No,California,37.855717,-121.994813,94507,Yes,Yes,Fiber optic,No,No,No,No,No,No,67,Month-to-month,Mailed check,Yes,75.7,5060.85,No,High
6201,7054-ENNGU,Female,No,Yes,No,California,38.113533000000004,-122.11926000000001,94510,Yes,No,DSL,No,Yes,No,No,No,No,9,Month-to-month,Mailed check,No,50.85,466.6,No,Low
6202,1455-HFBXA,Male,No,Yes,No,California,38.050558,-121.646924,94511,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,52,Two year,Credit card (automatic),Yes,91.6,4627.8,No,High
6203,9402-CXWPL,Female,No,No,No,California,38.140719,-121.838298,94512,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,70,One year,Electronic check,No,98.9,6838.6,No,High
6204,1628-BIZYP,Male,No,No,No,California,37.908242,-121.682472,94513,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,1,Month-to-month,Electronic check,Yes,85.0,85.0,No,Low
6205,0082-LDZUE,Male,No,No,No,California,38.629618,-122.593216,94515,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,44.3,44.3,No,Low
6206,5343-SGUBI,Female,No,No,No,California,37.950247999999995,-122.02245500000001,94518,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,52,One year,Mailed check,Yes,80.2,4297.6,No,Low
6207,0856-NAOES,Male,No,No,No,California,37.990118,-122.012188,94519,Yes,No,DSL,No,No,Yes,No,Yes,No,6,Month-to-month,Mailed check,No,60.9,414.1,No,Low
6208,1976-AZZPJ,Male,No,Yes,No,California,38.013825,-122.039144,94520,No,No phone service,DSL,Yes,Yes,No,No,No,No,7,Month-to-month,Mailed check,No,34.2,256.6,No,Low
6209,6156-UZDLF,Female,No,No,No,California,37.953379999999996,-122.07688600000002,94523,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,26,One year,Credit card (automatic),Yes,87.15,2274.1,No,Low
6210,3099-OONVS,Male,No,Yes,Yes,California,38.049292,-122.22841499999998,94525,Yes,No,DSL,Yes,No,No,Yes,No,No,25,Month-to-month,Electronic check,No,54.3,1296.8,No,Low
6211,9500-WBGRP,Male,No,No,No,California,37.815459000000004,-121.977203,94526,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,69,Two year,Mailed check,Yes,19.1,1268.85,No,Low
6212,5183-KLYEM,Female,No,No,No,California,37.924838,-122.28914499999999,94530,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Credit card (automatic),Yes,112.75,8192.6,No,High
6213,5144-PQCDZ,Male,No,No,No,California,38.287136,-122.02711000000001,94533,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Month-to-month,Mailed check,Yes,19.95,59.25,No,Low
6214,8514-VZHEB,Male,No,Yes,Yes,California,38.265899,-121.93946100000001,94535,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,59,Two year,Mailed check,No,19.5,1147.85,No,Low
6215,6625-IUTTT,Male,No,No,No,California,37.572272999999996,-121.964583,94536,Yes,No,DSL,Yes,No,Yes,No,No,Yes,67,Two year,Bank transfer (automatic),No,65.55,4361.55,No,Low
6216,9355-NPPFS,Female,Yes,No,No,California,37.505767999999996,-121.96247199999999,94538,Yes,No,Fiber optic,No,No,No,No,No,Yes,26,Month-to-month,Electronic check,Yes,78.8,2006.1,No,Low
6217,0068-FIGTF,Female,No,No,No,California,37.516791,-121.89911699999999,94539,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,27,One year,Mailed check,No,78.2,2078.95,No,Low
6218,5965-GGPRW,Male,No,Yes,Yes,California,37.674002,-122.076796,94541,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,72,Two year,Bank transfer (automatic),No,105.25,7609.75,No,High
6219,8035-PWSEV,Female,No,No,No,California,37.656695,-122.04836100000001,94542,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,6,Month-to-month,Electronic check,Yes,89.25,487.05,No,Low
6220,2236-HILPA,Male,No,Yes,Yes,California,37.639215,-122.037554,94544,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,62,Two year,Credit card (automatic),No,20.65,1218.45,No,Low
6221,1840-BIUOG,Male,No,No,No,California,37.62984,-122.120843,94545,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,20,One year,Electronic check,Yes,68.7,1416.2,No,Low
6222,1356-MKYSK,Male,No,No,No,California,37.708327000000004,-122.083473,94546,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,6,Month-to-month,Credit card (automatic),No,78.65,483.3,No,Low
6223,6080-LNESI,Male,No,No,No,California,37.991259,-122.214945,94547,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,51,Two year,Mailed check,No,24.75,1234.6,No,Low
6224,1830-IPXVJ,Female,No,Yes,Yes,California,37.907777,-122.12716100000002,94549,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,61,Two year,Credit card (automatic),No,19.75,1311.6,No,Low
6225,5828-DWPIL,Male,Yes,Yes,No,California,37.571748,-121.65956200000001,94550,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,62,Month-to-month,Electronic check,Yes,89.1,5618.3,No,High
6226,8398-TBIYD,Female,No,No,No,California,37.722727,-122.02157,94552,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,72,Two year,Bank transfer (automatic),Yes,84.7,6185.15,No,High
6227,2931-FSOHN,Male,Yes,No,No,California,38.232389000000005,-122.32494399999999,94559,Yes,No,DSL,No,Yes,No,No,Yes,No,13,Month-to-month,Electronic check,Yes,59.9,788.35,No,Low
6228,9418-RUKPH,Female,No,Yes,Yes,California,37.504133,-122.032347,94560,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,38,Two year,Mailed check,Yes,19.95,756.4,No,Low
6229,9971-ZWPBF,Male,Yes,Yes,Yes,California,37.873915999999994,-122.20522,94563,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,34,Month-to-month,Electronic check,Yes,108.9,3625.2,No,Low
6230,4712-AUQZO,Male,No,No,No,California,37.996462,-122.29371599999999,94564,No,No phone service,DSL,Yes,No,Yes,No,No,No,18,Month-to-month,Mailed check,No,33.6,550.35,No,Low
6231,9711-FJTBX,Male,No,Yes,Yes,California,38.006046999999995,-121.91683400000001,94565,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,56,One year,Mailed check,Yes,85.85,4793.8,No,High
6232,2908-ZTPNF,Female,No,No,No,California,37.633361,-121.86239499999999,94566,No,No phone service,DSL,No,Yes,No,Yes,No,No,36,Month-to-month,Bank transfer (automatic),Yes,34.85,1267.2,No,Low
6233,8421-WZOOW,Female,Yes,Yes,Yes,California,38.148862,-121.737696,94571,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,57,Month-to-month,Credit card (automatic),Yes,95.3,5567.45,No,High
6234,1414-YADCW,Male,No,Yes,No,California,38.554383,-122.474773,94576,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,70,Two year,Bank transfer (automatic),No,84.6,5706.2,No,High
6235,8756-RDDLT,Female,No,No,No,California,37.717196,-122.15933799999999,94577,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,68,Month-to-month,Electronic check,No,44.95,3085.35,No,Low
6236,2862-PFNIK,Male,No,No,Yes,California,37.704384000000005,-122.126703,94578,No,No phone service,DSL,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,24.7,24.7,No,Low
6237,5816-QVHRX,Female,No,No,No,California,37.687264,-122.15728,94579,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,37,Month-to-month,Credit card (automatic),No,100.3,3541.4,No,Low
6238,4430-YHXGG,Female,No,No,Yes,California,37.676249,-122.132415,94580,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Month-to-month,Mailed check,Yes,25.45,84.2,No,Low
6239,6888-SBYAI,Male,No,No,No,California,37.766556,-121.97678400000001,94583,Yes,No,DSL,Yes,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,50.7,50.7,No,Low
6240,7395-XWZOY,Male,No,No,No,California,38.197907,-122.01725800000001,94585,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,20,Month-to-month,Credit card (automatic),Yes,55.0,1165.55,No,Low
6241,7169-YWAMK,Male,No,Yes,Yes,California,37.587494,-121.86285600000001,94586,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,72,Two year,Bank transfer (automatic),No,68.4,4855.35,No,High
6242,6859-RKMZJ,Male,No,Yes,No,California,38.161321,-122.271588,94589,Yes,No,DSL,No,No,No,No,Yes,No,11,Month-to-month,Bank transfer (automatic),Yes,55.05,608.15,No,Low
6243,2729-VNVAP,Female,No,Yes,Yes,California,38.104704999999996,-122.24738700000002,94590,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,33,Two year,Credit card (automatic),No,19.8,641.35,No,Low
6244,2957-JIRMN,Female,Yes,No,No,California,38.105733,-122.18633799999999,94591,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,62,One year,Electronic check,No,84.45,4959.15,No,High
6245,2049-BAFNW,Female,No,No,No,California,38.093701,-122.27658899999999,94592,No,No phone service,DSL,No,No,Yes,Yes,No,No,1,Month-to-month,Mailed check,No,35.9,35.9,No,Low
6246,3842-QTGDL,Male,No,Yes,No,California,37.862128000000006,-122.075197,94595,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,16,Month-to-month,Bank transfer (automatic),No,80.75,1321.3,No,Low
6247,7163-OCEQI,Male,No,Yes,Yes,California,37.900662,-122.05278200000001,94596,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,22,One year,Mailed check,Yes,78.65,1663.75,No,Low
6248,9782-LGXMC,Female,No,Yes,Yes,California,37.916647999999995,-122.00848300000001,94598,Yes,No,DSL,Yes,No,Yes,Yes,No,No,49,Month-to-month,Bank transfer (automatic),No,61.75,3024.15,No,Low
6249,5975-BAICR,Male,No,Yes,Yes,California,38.421458,-122.365048,94599,Yes,No,DSL,Yes,No,Yes,No,No,Yes,36,One year,Credit card (automatic),Yes,63.7,2188.5,No,Low
6250,4673-KKSLS,Female,No,No,No,California,37.758019,-122.138678,94605,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,31,Month-to-month,Electronic check,No,87.6,2724.25,No,Low
6251,4853-OITSN,Male,No,Yes,No,California,37.792489,-122.24431399999999,94606,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,5,Month-to-month,Electronic check,Yes,89.15,413.25,No,Low
6252,9800-OUIGR,Male,No,Yes,Yes,California,37.80707,-122.29740100000001,94607,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,66,Two year,Credit card (automatic),No,20.0,1374.2,No,Low
6253,2324-EFHVG,Male,No,No,No,California,37.834340999999995,-122.26437,94609,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,64,Two year,Bank transfer (automatic),Yes,104.4,6692.65,No,High
6254,7094-MSZAO,Male,No,Yes,Yes,California,37.808731,-122.238708,94610,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,10,Month-to-month,Credit card (automatic),Yes,20.05,218.5,No,Low
6255,6907-CQGPN,Male,No,No,No,California,37.809014000000005,-122.26973899999999,94612,No,No phone service,DSL,No,Yes,No,Yes,No,No,29,Month-to-month,Electronic check,No,34.3,1004.75,No,Low
6256,0780-XNZFN,Male,No,No,No,California,37.84551,-122.23518100000001,94618,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,57,Two year,Bank transfer (automatic),No,20.65,1125.6,No,Low
6257,0239-OXEXL,Female,No,No,No,California,37.787186,-122.14633,94619,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,46,Month-to-month,Mailed check,No,84.25,3847.6,No,Low
6258,2675-IJRGJ,Male,No,No,No,California,37.750553000000004,-122.197175,94621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,53,Two year,Bank transfer (automatic),No,19.65,978.0,No,Low
6259,7049-GKVZY,Female,No,No,No,California,37.866009000000005,-122.28622800000001,94702,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,17,One year,Credit card (automatic),No,79.85,1387.35,No,Low
6260,8577-QSOCG,Female,No,Yes,Yes,California,37.863843,-122.27568400000001,94703,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,38,Two year,Mailed check,Yes,20.2,746.05,No,Low
6261,3721-CNZHX,Male,No,No,No,California,37.871415999999996,-122.246597,94704,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,15,One year,Mailed check,No,19.8,304.6,No,Low
6262,0212-ISBBF,Female,No,No,No,California,37.858897999999996,-122.24051200000001,94705,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,22,Month-to-month,Electronic check,Yes,50.35,1098.85,No,Low
6263,3585-YNADK,Female,No,Yes,No,California,37.897753,-122.27939099999999,94707,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,57,One year,Bank transfer (automatic),No,74.6,4368.95,No,Low
6264,5271-DBYSJ,Male,Yes,No,No,California,37.897743,-122.263124,94708,Yes,No,Fiber optic,No,No,No,No,No,Yes,11,Month-to-month,Credit card (automatic),Yes,79.15,827.7,No,Low
6265,1099-GODLO,Female,No,Yes,Yes,California,37.878554,-122.26608999999999,94709,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Two year,Mailed check,No,20.35,20.35,No,Low
6266,6828-HMKWP,Male,No,Yes,Yes,California,37.872902,-122.30370800000001,94710,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Two year,Bank transfer (automatic),No,21.05,262.05,No,Low
6267,1472-TNCWL,Male,No,No,Yes,California,37.963995000000004,-122.288296,94803,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,36,Month-to-month,Electronic check,Yes,94.7,3512.5,No,Low
6268,2080-GKCWQ,Male,No,No,No,California,37.980269,-122.34263500000002,94806,Yes,No,Fiber optic,No,Yes,No,No,No,No,2,Month-to-month,Electronic check,No,74.95,151.75,No,Low
6269,2193-SFWQW,Male,No,Yes,Yes,California,38.018065,-122.546024,94903,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),No,111.95,8033.1,No,High
6270,5656-JAMLX,Male,No,No,No,California,37.946616999999996,-122.563571,94904,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,62,Two year,Bank transfer (automatic),No,19.85,1253.65,No,Low
6271,3462-BJQQA,Female,No,No,No,California,37.885628999999994,-122.46858,94920,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,6,Month-to-month,Electronic check,Yes,89.75,552.65,No,Low
